Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,Warning,Pick Pred,Pick Prob_Nat,Pick Prob_Ant,Pick Pred_final,Event Pred,Event Prob_Nat,Event Prob_Ant,Event Pred_final,Label,SNR_P,SNR_S,Noise,p,Hora,Coord Origem,Região Origem,SNR_P_Q2,SNR_P_Q2_cat,Distance_Q2,Distance_Q2_cat,Num_Estacoes,Pick Prob_Nat_std,SNRP_std,Distance_std,Magnitude_cat,Distance_cat,SNR_P_cat,Pick Prob_Nat_cat,Prob_Nat_std_cat
20180621T204549,PARB,4571,usp2018mcad,[],P,BL,,HHZ,-23.3421,-45.6246,136.28773206326247,-23.39126396,-46.95651245,0.0,2018-06-21T20:46:11.693150Z,2018-06-21T20:45:49.198308Z,2018-06-21T20:46:00.693150Z,2018-06-21T20:47:00.693150Z,earthquake,1.687632843,suspected,20180621T204549/BL_PARB_20180621T204549.mseed,"['E', 'N', 'Z']",[],0.0,0.8519999980926514,0.1480000019073486,Natural,0,0.646,0.354,Natural,0,2.528300703284867,6.546618920859532,6.22553251352819,15.740018232276128,20,"[-23.39126396, -46.95651245]",Sudeste,2.3183586427721776,[2-3[,136.28773206326247,[125-150[,5,0.40687036773623775,4.387425923171942,82.20810639463829,[1-2[,[125-150[,[2-3[,[0.8-0.9[,[0.4-0.6[
20180621T204549,PET01,4570,usp2018mcad,[],P,ON,,HHZ,-24.290108,-47.275344,104.7171240155636,-23.39126396,-46.95651245,0.0,2018-06-21T20:46:07.042566Z,2018-06-21T20:45:49.198308Z,2018-06-21T20:45:56.042566Z,2018-06-21T20:46:56.042566Z,earthquake,1.687632843,suspected,20180621T204549/ON_PET01_20180621T204549.mseed,"['E', 'N', 'Z']",[],1.0,0.0469999983906745,0.953000009059906,Anthropogenic,0,0.646,0.354,Natural,0,2.3183586427721776,6.657640956889967,5.891465572042493,13.658530127539445,20,"[-23.39126396, -46.95651245]",Sudeste,2.3183586427721776,[2-3[,136.28773206326247,[125-150[,5,0.40687036773623775,4.387425923171942,82.20810639463829,[1-2[,[100-125[,[2-3[,,[0.4-0.6[
20180621T204549,SLP01,4569,usp2018mcad,[],P,ON,,HHZ,-23.3243,-45.1559,184.26132997264645,-23.39126396,-46.95651245,0.0,2018-06-21T20:46:19.170787Z,2018-06-21T20:45:49.198308Z,2018-06-21T20:46:08.170787Z,2018-06-21T20:47:08.170787Z,earthquake,1.687632843,suspected,20180621T204549/ON_SLP01_20180621T204549.mseed,"['E', 'N', 'Z']",[],0.0,0.944000005722046,0.0560000017285347,Natural,0,0.646,0.354,Natural,0,1.5371486112521198,1.867756669824019,5.083144945204856,7.813549193314876,20,"[-23.39126396, -46.95651245]",Sudeste,2.3183586427721776,[2-3[,136.28773206326247,[125-150[,5,0.40687036773623775,4.387425923171942,82.20810639463829,[1-2[,[175-200[,[1.5-1.75[,>=0.9,[0.4-0.6[
20180621T204549,VABB,4572,usp2018mcad,[],P,BL,,HHZ,-23.0021,-46.9657,43.10891340756757,-23.39126396,-46.95651245,0.0,2018-06-21T20:45:56.841782Z,2018-06-21T20:45:49.198308Z,2018-06-21T20:45:45.841782Z,2018-06-21T20:46:45.841782Z,earthquake,1.687632843,suspected,20180621T204549/BL_VABB_20180621T204549.mseed,"['E', 'N', 'Z']",[],1.0,0.4040000140666961,0.5960000157356262,Anthropogenic,0,0.646,0.354,Natural,0,11.570748250317859,13.467223445294746,13.04774074630545,150.97212341091483,20,"[-23.39126396, -46.95651245]",Sudeste,2.3183586427721776,[2-3[,136.28773206326247,[125-150[,5,0.40687036773623775,4.387425923171942,82.20810639463829,[1-2[,[25-50[,[11-12[,[0.4-0.6[,[0.4-0.6[
20180625T184755,FRTB,4563,usp2018mjeg,[],P,BL,,HHZ,-23.3439,-49.564,305.0848900562105,-26.09786987,-49.52120972,0.0,2018-06-25T18:48:40.620882Z,2018-06-25T18:47:55.644774Z,2018-06-25T18:48:29.620882Z,2018-06-25T18:49:29.620882Z,earthquake,2.167583424,suspected,20180625T184755/BL_FRTB_20180625T184755.mseed,"['E', 'N', 'Z']",[],1.0,0.0520000010728836,0.9480000138282776,Anthropogenic,1,0.277,0.723,Anthropogenic,0,1.1484591840357223,1.0314604802033853,4.70184760017989,5.399880058362915,18,"[-26.09786987, -49.52120972]",Sul,1.162325447984666,[1-1.25[,293.34951436348587,[275-300[,5,0.3946654203347293,4.661433585256025,109.03640093149245,[2-3[,[300-325[,[1-1.25[,,[0.2-0.4[
20180625T184755,ITAB,4566,usp2018mjeg,[],P,BL,,HHZ,-27.2349,-52.1313,288.744979331517,-26.09786987,-49.52120972,0.0,2018-06-25T18:48:38.493468Z,2018-06-25T18:47:55.644774Z,2018-06-25T18:48:27.493468Z,2018-06-25T18:49:27.493468Z,earthquake,2.167583424,suspected,20180625T184755/BL_ITAB_20180625T184755.mseed,"['E', 'N', 'Z']",[],1.0,0.3650000095367431,0.6349999904632568,Anthropogenic,1,0.277,0.723,Anthropogenic,0,2.020716385997771,1.4545794135570127,3.500107133663421,7.072723837741364,18,"[-26.09786987, -49.52120972]",Sul,1.162325447984666,[1-1.25[,293.34951436348587,[275-300[,5,0.3946654203347293,4.661433585256025,109.03640093149245,[2-3[,[275-300[,[2-3[,[0.2-0.4[,[0.2-0.4[
20180625T184755,PET01,4564,usp2018mjeg,[],P,ON,,HHZ,-24.290108,-47.275344,302.21613233293937,-26.09786987,-49.52120972,0.0,2018-06-25T18:48:40.212439Z,2018-06-25T18:47:55.644774Z,2018-06-25T18:48:29.212439Z,2018-06-25T18:49:29.212439Z,earthquake,2.167583424,suspected,20180625T184755/ON_PET01_20180625T184755.mseed,"['E', 'N', 'Z']",[],0.0,0.9319999814033508,0.0680000036954879,Natural,1,0.277,0.723,Anthropogenic,0,1.0712697157355786,1.0827015053793851,6.089492285030721,6.523488669158859,18,"[-26.09786987, -49.52120972]",Sul,1.162325447984666,[1-1.25[,293.34951436348587,[275-300[,5,0.3946654203347293,4.661433585256025,109.03640093149245,[2-3[,[300-325[,[1-1.25[,>=0.9,[0.2-0.4[
20180625T184755,PTGB,4565,usp2018mjeg,[],P,BL,,HHZ,-24.72095,-52.01182,293.34951436348587,-26.09786987,-49.52120972,0.0,2018-06-25T18:48:39.171179Z,2018-06-25T18:47:55.644774Z,2018-06-25T18:48:28.171179Z,2018-06-25T18:49:28.171179Z,earthquake,2.167583424,suspected,20180625T184755/BL_PTGB_20180625T184755.mseed,"['E', 'N', 'Z']",[],1.0,0.0320000015199184,0.9679999947547911,Anthropogenic,1,0.277,0.723,Anthropogenic,0,1.162325447984666,1.383362470798504,3.5679186947597787,4.147082695259525,18,"[-26.09786987, -49.52120972]",Sul,1.162325447984666,[1-1.25[,293.34951436348587,[275-300[,5,0.3946654203347293,4.661433585256025,109.03640093149245,[2-3[,[275-300[,[1-1.25[,,[0.2-0.4[
20180625T184755,TIJ01,4567,usp2018mjeg,[],P,ON,,HHZ,-25.908848,-49.024241,53.981387140696015,-26.09786987,-49.52120972,0.0,2018-06-25T18:48:12.686474Z,2018-06-25T18:47:55.644774Z,2018-06-25T18:48:01.686474Z,2018-06-25T18:49:01.686474Z,earthquake,2.167583424,suspected,20180625T184755/ON_TIJ01_20180625T184755.mseed,"['E', 'N', 'Z']",[],1.0,0.0020000000949949,0.9980000257492064,Anthropogenic,1,0.277,0.723,Anthropogenic,0,11.73773164543736,20.8344157554455,9.645012001824334,113.21056259443664,18,"[-26.09786987, -49.52120972]",Sul,1.162325447984666,[1-1.25[,293.34951436348587,[275-300[,5,0.3946654203347293,4.661433585256025,109.03640093149245,[2-3[,[50-75[,[11-12[,,[0.2-0.4[
20180630T154455,BSCB,4559,usp2018msbs,[],P,BL,,HHZ,-20.9984,-44.7635,5.565038148539269,-21.0359993,-44.72797394,0.0,2018-06-30T15:44:56.064880Z,2018-06-30T15:44:55.243666Z,2018-06-30T15:44:45.064880Z,2018-06-30T15:45:45.064880Z,earthquake,1.837540559,suspected,20180630T154455/BL_BSCB_20180630T154455.mseed,"['Z', 'N', 'E']",[],0.0,0.9810000061988832,0.0189999993890523,Natural,0,0.878,0.122,Natural,0,394.1434990555081,29.913354996692938,5.344125941050906,2106.3524977991137,15,"[-21.0359993, -44.72797394]",Sudeste,1.0644419066500248,[1-1.25[,269.8583138340425,[250-275[,5,0.20812784285863387,175.82094720644938,124.80623251099094,[1-2[,< 25,>= 15,>=0.9,[0.2-0.4[
20180630T154455,DIAM,4555,usp2018msbs,[],P,BL,,HHZ,-18.2952,-43.6648,323.2382461309834,-21.0359993,-44.72797394,0.0,2018-06-30T15:45:41.884468Z,2018-06-30T15:44:55.243666Z,2018-06-30T15:45:30.884468Z,2018-06-30T15:46:30.884468Z,earthquake,1.837540559,suspected,20180630T154455/BL_DIAM_20180630T154455.mseed,"['E', 'N', 'Z']",[],0.0,0.5090000033378601,0.4909999966621399,Natural,0,0.878,0.122,Natural,0,0.8199783040100489,1.0244988833579396,7.814541616867066,6.407754581614602,15,"[-21.0359993, -44.72797394]",Sudeste,1.0644419066500248,[1-1.25[,269.8583138340425,[250-275[,5,0.20812784285863387,175.82094720644938,124.80623251099094,[1-2[,[300-325[,< 1,[0.4-0.6[,[0.2-0.4[
20180630T154455,DUB01,4556,usp2018msbs,[],P,ON,,HHZ,-22.080966,-42.374182,269.8583138340425,-21.0359993,-44.72797394,0.0,2018-06-30T15:45:35.716763Z,2018-06-30T15:44:55.243666Z,2018-06-30T15:45:24.716763Z,2018-06-30T15:46:24.716763Z,earthquake,1.837540559,suspected,20180630T154455/ON_DUB01_20180630T154455.mseed,"['E', 'N', 'Z']",[],0.0,0.9210000038146972,0.0790000036358833,Natural,0,0.878,0.122,Natural,0,1.080096077521469,1.096494195145007,3.78107130659631,4.08392028708365,15,"[-21.0359993, -44.72797394]",Sudeste,1.0644419066500248,[1-1.25[,269.8583138340425,[250-275[,5,0.20812784285863387,175.82094720644938,124.80623251099094,[1-2[,[250-275[,[1-1.25[,>=0.9,[0.2-0.4[
20180630T154455,PARB,4558,usp2018msbs,[],P,BL,,HHZ,-23.3421,-45.6246,271.5829473191065,-21.0359993,-44.72797394,0.0,2018-06-30T15:45:35.554470Z,2018-06-30T15:44:55.243666Z,2018-06-30T15:45:24.554470Z,2018-06-30T15:46:24.554470Z,earthquake,1.837540559,suspected,20180630T154455/BL_PARB_20180630T154455.mseed,"['E', 'N', 'Z']",[],0.0,0.9869999885559082,0.0130000002682209,Natural,0,0.878,0.122,Natural,0,1.0644419066500248,0.9679245890278688,5.357444033762043,5.702687942068469,15,"[-21.0359993, -44.72797394]",Sudeste,1.0644419066500248,[1-1.25[,269.8583138340425,[250-275[,5,0.20812784285863387,175.82094720644938,124.80623251099094,[1-2[,[250-275[,[1-1.25[,>=0.9,[0.2-0.4[
20180630T154455,VAS01,4557,usp2018msbs,[],P,ON,,HHZ,-22.280081,-43.442624,191.5074735430904,-21.0359993,-44.72797394,0.0,2018-06-30T15:45:26.299040Z,2018-06-30T15:44:55.243666Z,2018-06-30T15:45:15.299040Z,2018-06-30T15:46:15.299040Z,earthquake,1.837540559,suspected,20180630T154455/ON_VAS01_20180630T154455.mseed,"['E', 'N', 'Z']",[],0.0,0.99099999666214,0.0089999996125698,Natural,0,0.878,0.122,Natural,0,1.0193959078616956,1.9725605324463225,6.600665629675172,6.728691532054213,15,"[-21.0359993, -44.72797394]",Sudeste,1.0644419066500248,[1-1.25[,269.8583138340425,[250-275[,5,0.20812784285863387,175.82094720644938,124.80623251099094,[1-2[,[175-200[,[1-1.25[,>=0.9,[0.2-0.4[
20180710T115552,NBPB,4539,usp2018nkbf,[],P,NB,,HHZ,-5.543242,-39.583619,19.898454062551128,-5.72,-39.55,0.0,2018-07-10T11:55:55.167304Z,2018-07-10T11:55:52.000000Z,2018-07-10T11:55:44.167304Z,2018-07-10T11:56:44.167304Z,earthquake,1.216432155,known,20180710T115552/NB_NBPB_20180710T115552.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,1.0,0.0,Natural,0,129.66442251107114,18.61268230133251,2.1762398324944727,282.180881125986,11,"[-5.72, -39.55]",Nordeste,129.66442251107114,>= 15,19.898454062551128,< 25,1,,,,[1-2[,< 25,>= 15,>=0.9,>=0.9
20180710T204608,NBAN,4538,usp2018nksr,[],P,NB,,HHZ,-9.668656,-36.274726,156.2091706595162,-10.81947708,-37.10119629,0.0,2018-07-10T20:46:36.029494Z,2018-07-10T20:46:08.431474Z,2018-07-10T20:46:25.029494Z,2018-07-10T20:47:25.029494Z,earthquake,2.355198264,known,20180710T204608/NB_NBAN_20180710T204608.mseed,"['E', 'N', 'Z']",[],0.0,0.996999979019165,0.003000000026077,Natural,0,0.991,0.009,Natural,0,1.1164036886131334,2.203614278849411,0.6734679548894561,0.7518621090013321,20,"[-10.81947708, -37.10119629]",Nordeste,6.217697969078932,[6-7[,116.89855522460564,[100-125[,2,0.007778158745836865,7.214319557091032,55.59360549328362,[2-3[,[150-175[,[1-1.25[,>=0.9,
20180710T204608,NBLA,4537,usp2018nksr,[],P,NB,,HHZ,-10.99255,-37.788972,77.5879397896951,-10.81947708,-37.10119629,0.0,2018-07-10T20:46:22.136858Z,2018-07-10T20:46:08.431474Z,2018-07-10T20:46:11.136858Z,2018-07-10T20:47:11.136858Z,earthquake,2.355198264,known,20180710T204608/NB_NBLA_20180710T204608.mseed,"['E', 'N', 'Z']",[],0.0,0.9860000014305116,0.0140000004321336,Natural,0,0.991,0.009,Natural,0,11.318992249544731,61.90896917080391,3.093858754490379,35.01936326326272,20,"[-10.81947708, -37.10119629]",Nordeste,6.217697969078932,[6-7[,116.89855522460564,[100-125[,2,0.007778158745836865,7.214319557091032,55.59360549328362,[2-3[,[75-100[,[11-12[,>=0.9,
20180711T111250,CLDB,4535,usp2018nlvh,[],P,BL,,HHZ,-10.8732,-55.7965,137.6938362625462,-11.70239449,-56.73712158,0.0,2018-07-11T11:13:13.495853Z,2018-07-11T11:12:50.129063Z,2018-07-11T11:13:02.495853Z,2018-07-11T11:14:02.495853Z,earthquake,1.588598936,suspected,20180711T111250/BL_CLDB_20180711T111250.mseed,"['E', 'N', 'Z']",[],1.0,0.4059999883174896,0.593999981880188,Anthropogenic,1,0.228,0.772,Anthropogenic,0,2.151830666781146,3.6857435104954743,7.172815933002858,15.43468529181197,11,"[-11.70239449, -56.73712158]",Centro-Oeste,35.460126772015805,>= 15,73.84705048602258,[50-75[,2,0.2510228997347917,47.105044091561794,90.29299035908932,[1-2[,[125-150[,[2-3[,[0.4-0.6[,[0.2-0.4[
20180711T111250,PDRB,4536,usp2018nlvh,[],P,BR,,HHZ,-11.612297,-56.729597,10.00026470949897,-11.70239449,-56.73712158,0.0,2018-07-11T11:12:51.707870Z,2018-07-11T11:12:50.129063Z,2018-07-11T11:12:40.707870Z,2018-07-11T11:13:40.707870Z,earthquake,1.588598936,suspected,20180711T111250/BR_PDRB_20180711T111250.mseed,"['E', 'N', 'Z']",[],1.0,0.0509999990463256,0.9490000009536744,Anthropogenic,1,0.228,0.772,Anthropogenic,0,68.76842287725046,7.988252481498038,8.915800680708362,613.1255515002301,11,"[-11.70239449, -56.73712158]",Centro-Oeste,35.460126772015805,>= 15,73.84705048602258,[50-75[,2,0.2510228997347917,47.105044091561794,90.29299035908932,[1-2[,< 25,>= 15,,[0.2-0.4[
20180711T190302,ARAG,4534,usp2018nmku,[],P,BR,,HHZ,-15.706,-51.812,275.81898064741927,-15.06104946,-49.33026886,0.0,2018-07-11T19:03:44.398905Z,2018-07-11T19:03:02.841547Z,2018-07-11T19:03:33.398905Z,2018-07-11T19:04:33.398905Z,earthquake,2.64915311,suspected,20180711T190302/BR_ARAG_20180711T190302.mseed,"['E', 'N', 'Z']",[],0.0,0.8889999985694885,0.1110000014305114,Natural,0,0.889,0.111,Natural,0,1.1760575320690139,1.4767651746669588,1.9742419755109288,2.3218221454264376,19,"[-15.06104946, -49.33026886]",Centro-Oeste,1.1760575320690139,[1-1.25[,275.81898064741927,[275-300[,1,,,,[2-3[,[275-300[,[1-1.25[,[0.8-0.9[,>=0.9
20180713T112450,NBLV,4531,usp2018npmr,[],P,NB,,HHZ,-7.357693,-36.921745,244.53753540632508,-5.49330759,-35.73310852,0.0,2018-07-13T11:25:28.910307Z,2018-07-13T11:24:50.865847Z,2018-07-13T11:25:17.910307Z,2018-07-13T11:26:17.910307Z,earthquake,1.898503833,known,20180713T112450/NB_NBLV_20180713T112450.mseed,"['E', 'N', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.993,0.007,Natural,0,1.8404198591744738,3.8323029553746486,5.504915871499246,10.131356492991967,11,"[-5.49330759, -35.73310852]",Nordeste,6.192485980627391,[6-7[,155.38969131044735,[150-175[,3,0.01069267645805143,4.405188013998222,66.98998723881229,[1-2[,[225-250[,,>=0.9,
20180713T112450,NBPA,4532,usp2018npmr,[],P,NB,,HHZ,-5.75028,-37.112047,155.38969131044735,-5.49330759,-35.73310852,0.0,2018-07-13T11:25:17.281863Z,2018-07-13T11:24:50.865847Z,2018-07-13T11:25:06.281863Z,2018-07-13T11:26:06.281863Z,earthquake,1.898503833,known,20180713T112450/NB_NBPA_20180713T112450.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.993,0.007,Natural,0,6.192485980627391,16.501707426400525,7.252355087843395,44.91010720800196,11,"[-5.49330759, -35.73310852]",Nordeste,6.192485980627391,[6-7[,155.38969131044735,[150-175[,3,0.01069267645805143,4.405188013998222,66.98998723881229,[1-2[,[150-175[,[6-7[,>=0.9,
20180713T112450,NBPV,4533,usp2018npmr,[],P,NB,,HHZ,-6.417527,-35.290516,113.34680442061996,-5.49330759,-35.73310852,0.0,2018-07-13T11:25:10.227126Z,2018-07-13T11:24:50.865847Z,2018-07-13T11:24:59.227126Z,2018-07-13T11:25:59.227126Z,earthquake,1.898503833,known,20180713T112450/NB_NBPV_20180713T112450.mseed,"['E', 'N', 'Z']",[],0.0,0.9810000061988832,0.0189999993890523,Natural,0,0.993,0.007,Natural,0,10.65058320742899,29.82728294993289,5.146208650394741,54.81012343382004,11,"[-5.49330759, -35.73310852]",Nordeste,6.192485980627391,[6-7[,155.38969131044735,[150-175[,3,0.01069267645805143,4.405188013998222,66.98998723881229,[1-2[,[100-125[,[10-11[,>=0.9,
20180717T175945,PRPB,4530,usp2018nxhs,[],P,BR,,HHZ,-6.1724,-49.815,93.90106486368704,-5.762400627,-50.55767822,0.0,2018-07-17T18:00:01.757294Z,2018-07-17T17:59:45.588846Z,2018-07-17T17:59:50.757294Z,2018-07-17T18:00:50.757294Z,earthquake,3.297684547,suspected,20180717T175945/BR_PRPB_20180717T175945.mseed,"['E', 'N', 'Z']",[],1.0,0.135000005364418,0.8650000095367432,Anthropogenic,1,0.135,0.865,Anthropogenic,0,17.485001278607566,77.34613191665888,24.988615588172877,436.92597550983567,17,"[-5.762400627, -50.55767822]",Norte,17.485001278607566,>= 15,93.90106486368704,[75-100[,1,,,,>=3,[75-100[,>= 15,[0.1-0.2[,>=0.9
20180717T212930,BB19B,4524,usp2018nxoq,[],P,BL,,HHZ,-21.0662,-48.5279,218.362950755388,-21.87270927,-46.60519791,0.0,2018-07-17T21:30:04.478960Z,2018-07-17T21:29:30.400881Z,2018-07-17T21:29:53.478960Z,2018-07-17T21:30:53.478960Z,earthquake,2.362021623,known,20180717T212930/BL_BB19B_20180717T212930.mseed,"['E', 'N', 'Z']",[],0.0,0.9950000047683716,0.0049999998882412,Natural,0,0.962,0.038,Natural,0,1.9478876025105711,2.4895555635052427,19.03100799371764,37.07026453424217,21,"[-21.87270927, -46.60519791]",Sudeste,1.888041015434125,,216.21043039412643,[200-225[,6,0.0843397845313763,3.0129075675767103,68.95214648402074,[2-3[,[200-225[,,>=0.9,
20180717T212930,BSCB,4525,usp2018nxoq,[],P,BL,,HHZ,-20.9984,-44.7635,214.05791003286487,-21.87270927,-46.60519791,0.0,2018-07-17T21:30:05.212515Z,2018-07-17T21:29:30.400881Z,2018-07-17T21:29:54.212515Z,2018-07-17T21:30:54.212515Z,earthquake,2.362021623,known,20180717T212930/BL_BSCB_20180717T212930.mseed,"['Z', 'N', 'E']",[],0.0,1.0,0.0,Natural,0,0.962,0.038,Natural,0,5.336540121820141,7.8057861810861295,5.010479698133355,26.738625938653918,21,"[-21.87270927, -46.60519791]",Sudeste,1.888041015434125,,216.21043039412643,[200-225[,6,0.0843397845313763,3.0129075675767103,68.95214648402074,[2-3[,[200-225[,[5-6[,>=0.9,
20180717T212930,PARB,4526,usp2018nxoq,[],P,BL,,HHZ,-23.3421,-45.6246,191.41939551045195,-21.87270927,-46.60519791,0.0,2018-07-17T21:30:00.715603Z,2018-07-17T21:29:30.400881Z,2018-07-17T21:29:49.715603Z,2018-07-17T21:30:49.715603Z,earthquake,2.362021623,known,20180717T212930/BL_PARB_20180717T212930.mseed,"['E', 'N', 'Z']",[],0.0,0.9980000257492064,0.0020000000949949,Natural,0,0.962,0.038,Natural,0,1.828194428357679,7.966846654998179,5.64152604410297,10.313806481263788,21,"[-21.87270927, -46.60519791]",Sudeste,1.888041015434125,,216.21043039412643,[200-225[,6,0.0843397845313763,3.0129075675767103,68.95214648402074,[2-3[,[175-200[,,>=0.9,
20180717T212930,PET01,4528,usp2018nxoq,[],P,ON,,HHZ,-24.290108,-47.275344,276.3787227045556,-21.87270927,-46.60519791,0.0,2018-07-17T21:30:12.008392Z,2018-07-17T21:29:30.400881Z,2018-07-17T21:30:01.008392Z,2018-07-17T21:31:01.008392Z,earthquake,2.362021623,known,20180717T212930/ON_PET01_20180717T212930.mseed,"['E', 'N', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.962,0.038,Natural,0,1.0508242098106628,1.8707445708850017,5.717072626068814,6.007638324718932,21,"[-21.87270927, -46.60519791]",Sudeste,1.888041015434125,,216.21043039412643,[200-225[,6,0.0843397845313763,3.0129075675767103,68.95214648402074,[2-3[,[275-300[,[1-1.25[,>=0.9,
20180717T212930,VABB,4529,usp2018nxoq,[],P,BL,,HHZ,-23.0021,-46.9657,130.45414518085497,-21.87270927,-46.60519791,0.0,2018-07-17T21:29:51.612015Z,2018-07-17T21:29:30.400881Z,2018-07-17T21:29:40.612015Z,2018-07-17T21:30:40.612015Z,earthquake,2.362021623,known,20180717T212930/BL_VABB_20180717T212930.mseed,"['E', 'N', 'Z']",[],0.0,0.9900000095367432,0.0099999997764825,Natural,0,0.962,0.038,Natural,0,8.422722625530687,50.38484149983105,11.884776783991228,100.10217831790474,21,"[-21.87270927, -46.60519791]",Sudeste,1.888041015434125,,216.21043039412643,[200-225[,6,0.0843397845313763,3.0129075675767103,68.95214648402074,[2-3[,[125-150[,[8-9[,>=0.9,
20180717T212930,VAS01,4527,usp2018nxoq,[],P,ON,,HHZ,-22.280081,-43.442624,329.49446851553785,-21.87270927,-46.60519791,0.0,2018-07-17T21:30:16.506523Z,2018-07-17T21:29:30.400881Z,2018-07-17T21:30:05.506523Z,2018-07-17T21:31:05.506523Z,earthquake,2.362021623,known,20180717T212930/ON_VAS01_20180717T212930.mseed,"['E', 'N', 'Z']",[],0.0,0.7900000214576721,0.209999993443489,Natural,0,0.962,0.038,Natural,0,0.8574115263690627,1.1862417641968312,5.723131360512283,4.907078795427487,21,"[-21.87270927, -46.60519791]",Sudeste,1.888041015434125,,216.21043039412643,[200-225[,6,0.0843397845313763,3.0129075675767103,68.95214648402074,[2-3[,[325-350[,< 1,[0.6-0.8[,
20180725T112429,NBCL,4523,usp2018olks,[],P,NB,,HHZ,-4.224377,-38.291041,62.17746874539823,-4.1511,-38.8463,0.0,2018-07-25T11:24:40.213806Z,2018-07-25T11:24:29.000000Z,2018-07-25T11:24:29.213806Z,2018-07-25T11:25:29.213806Z,earthquake,1.900195846,known,20180725T112429/NB_NBCL_20180725T112429.mseed,"['E', 'N', 'Z']",[],0.0,0.9110000133514404,0.0890000015497207,Natural,0,0.949,0.051,Natural,0,5.028305384920389,12.114955617552049,5.092441667849669,25.60635186084146,11,"[-4.1511, -38.8463]",Nordeste,4.884198760339511,[4-5[,118.24966740226722,[100-125[,2,0.05374009783708863,0.20379754291008628,79.29806381262259,[1-2[,[50-75[,[5-6[,>=0.9,
20180725T112429,NBPB,4522,usp2018olks,[],P,NB,,HHZ,-5.543242,-39.583619,174.32186605913623,-4.1511,-38.8463,0.0,2018-07-25T11:24:57.294479Z,2018-07-25T11:24:29.000000Z,2018-07-25T11:24:46.294479Z,2018-07-25T11:25:46.294479Z,earthquake,1.900195846,known,20180725T112429/NB_NBPB_20180725T112429.mseed,"['E', 'N', 'Z']",[],0.0,0.9869999885559082,0.0130000002682209,Natural,0,0.949,0.051,Natural,0,4.7400921357586325,35.6758530258925,2.6664224048752923,12.639087871959992,11,"[-4.1511, -38.8463]",Nordeste,4.884198760339511,[4-5[,118.24966740226722,[100-125[,2,0.05374009783708863,0.20379754291008628,79.29806381262259,[1-2[,[150-175[,[4-5[,>=0.9,
20180726T143257,NBCL,4499,usp2018onml,[],P,NB,,HHZ,-4.224377,-38.291041,226.96173836629845,-5.821124077,-37.00513077,0.0,2018-07-26T14:33:32.313542Z,2018-07-26T14:32:57.292554Z,2018-07-26T14:33:21.313542Z,2018-07-26T14:34:21.313542Z,earthquake,1.844995647,known,20180726T143257/NB_NBCL_20180726T143257.mseed,"['E', 'N', 'Z']",[],1.0,0.0,1.0,Anthropogenic,1,0.006,0.994,Anthropogenic,0,4.416071535198452,3.609269042225125,4.634189302631468,20.464911468071993,14,"[-5.821124077, -37.00513077]",Nordeste,4.416071535198452,[4-5[,200.92222214142805,[200-225[,5,0.011322544110030138,312.4992525048417,103.43532186036029,[1-2[,[225-250[,[4-5[,,
20180726T143257,NBPA,4502,usp2018onml,[],P,NB,,HHZ,-5.75028,-37.112047,14.198627709611788,-5.821124077,-37.00513077,0.0,2018-07-26T14:32:59.907989Z,2018-07-26T14:32:57.292554Z,2018-07-26T14:32:48.907989Z,2018-07-26T14:33:48.907989Z,earthquake,1.844995647,known,20180726T143257/NB_NBPA_20180726T143257.mseed,"['E', 'N', 'Z']",[],1.0,0.0260000005364418,0.9739999771118164,Anthropogenic,1,0.006,0.994,Anthropogenic,0,702.3760202223777,81.72300751389953,3.3223488898184734,2333.5381910209344,14,"[-5.821124077, -37.00513077]",Nordeste,4.416071535198452,[4-5[,200.92222214142805,[200-225[,5,0.011322544110030138,312.4992525048417,103.43532186036029,[1-2[,< 25,>= 15,,
