EventID,Time,Depth/km,Author,Contributor,MagType,Magnitude,MagAuthor,EventLocationName,EventType,sigla,geometry
usp2019aczf,2019-01-02 14:59:04.269157,0.0,jroberto,USP,mR,2.358862845,jroberto,Ouro Preto/MG,earthquake,SE,POINT (-43.528389 -20.231886)
usp2018zqsp,2018-12-31 21:57:54.052058,0.0,jroberto,USP,mR,1.940015199,jroberto,Estrela Velha/RS,earthquake,S,POINT (-53.134972 -29.187586)
usp2018zgyr,2018-12-26 13:40:08.913695,0.0,jroberto,USP,mR,2.436648011,jroberto,Seropedica/RJ,earthquake,SE,POINT (-43.76289 -22.747013)
usp2018zbiu,2018-12-23 11:58:20.356641,0.0,jroberto,USP,mR,2.648018283,jroberto,Mundo Novo/GO,earthquake,CO,POINT (-50.247375 -13.640881)
usp2018yyoz,2018-12-21 23:41:03.811180,0.0,jroberto,USP,mR,2.091481879,jroberto,Arapei/SP,earthquake,SE,POINT (-44.448433 -22.850746)
usp2018ywch,2018-12-20 15:02:31.510437,0.0,jroberto,USP,mR,2.076222785,jroberto,Ouro Preto/MG,earthquake,SE,POINT (-43.457733 -20.299347)
usp2018yvaf,2018-12-20 00:49:20.679999,0.0,jroberto,USP,mR,2.804877317,jroberto,Pirai do Sul/PR,earthquake,S,POINT (-49.911667 -24.437)
usp2018yuyk,2018-12-19 23:54:15.259999,0.0,jroberto,USP,mR,3.243349111,jroberto,Cuiaba/MT,earthquake,CO,POINT (-56.094333 -15.373833)
usp2018yumm,2018-12-19 17:53:19.010231,0.0,jroberto,USP,mR,2.737447795,jroberto,Nova Iguacu de Goias/GO,earthquake,CO,POINT (-49.50309 -14.238224)
usp2018ysnw,2018-12-18 16:19:18.272961,0.0,jroberto,USP,mR,1.716957727,jroberto,Maracas/BA,earthquake,NE,POINT (-40.659111 -13.700768)
usp2018ysjs,2018-12-18 14:12:49.110292,0.0,jroberto,USP,MLv,2.356070203,jroberto,Santa Rosa de Viterbo/SP,earthquake,SE,POINT (-47.303696 -21.58362)
usp2018ysis,2018-12-18 13:42:35.070281,0.0,jroberto,USP,mR,1.914877306,jroberto,Jucurutu/RN,earthquake,NE,POINT (-37.041328 -5.910994)
usp2018ylmp,2018-12-14 19:44:02.560000,0.0,jroberto,USP,mR,1.828414746,jroberto,Sertania/PE,earthquake,NE,POINT (-37.2175 -8.155)
usp2018ylha,2018-12-14 16:53:44.921213,0.0,jroberto,USP,mR,2.681639384,jroberto,Nossa Senhora de Lourdes/SE,earthquake,NE,POINT (-37.069172 -10.077634)
usp2018ydyl,2018-12-10 16:36:50.351558,0.0,jroberto,USP,mR,1.664865782,jroberto,Maracas/BA,earthquake,NE,POINT (-40.642128 -13.678699)
usp2018xvnh,2018-12-06 01:53:57.425289,0.0,jroberto,USP,mR,2.366191253,jroberto,Caraúbas/RN,earthquake,NE,POINT (-37.273346 -5.987904)
usp2018xupp,2018-12-05 13:55:44.781410,0.0,jroberto,USP,mR,2.188632941,jroberto,Riacho dos Machados/MG,earthquake,SE,POINT (-43.173206 -16.12672)
usp2018xsbt,2018-12-04 04:39:52.242154,0.0,jroberto,USP,mR,2.794879731,jroberto,Sao Domingos/GO,earthquake,NE,POINT (-45.858051 -13.289248)
usp2018xlyh,2018-11-30 20:05:18.748458,0.0,jroberto,USP,mR,2.97362703,jroberto,Petropolis/RJ,earthquake,SE,POINT (-43.239697 -22.616772)
usp2018xikh,2018-11-28 21:36:19.839803,0.0,jroberto,USP,mR,2.782789235,jroberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.704124 -11.678304)
usp2018woxi,2018-11-18 05:29:06.308846,0.0,jroberto,USP,mR,2.478311638,jroberto,Canaa dos Carajas/PA,earthquake,N,POINT (-49.741909 -6.277579)
usp2018wkrx,2018-11-15 22:11:46.043267,0.0,jroberto,USP,mR,2.591913601,jroberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.768345 -11.5606)
usp2018wglh,2018-11-13 14:18:17.712713,0.0,jroberto,USP,mR,1.794450012,jroberto,Taipu/RN,earthquake,NE,POINT (-35.592224 -5.639296)
usp2018wfmr,2018-11-13 01:52:06.540768,0.0,jroberto,USP,MLv,2.069150985,jroberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.735161 -11.686397)
usp2018wfht,2018-11-12 23:23:37.236207,0.0,jroberto,USP,mR,1.791957279,jroberto,Caxias do Sul/RS,earthquake,S,POINT (-51.178333 -29.160192)
usp2018wfhg,2018-11-12 23:07:35.178788,0.0,jroberto,USP,mR,2.032696357,jroberto,Caxias do Sul/RS,earthquake,S,POINT (-51.186974 -29.169327)
usp2018vtrk,2018-11-06 14:38:09.956541,0.0,jroberto,USP,mR,2.469116592,jroberto,Jangada/MT,earthquake,CO,POINT (-56.720177 -15.414663)
usp2018vscp,2018-11-05 18:00:19.969999,0.0,jroberto,USP,mR,1.597407788,jroberto,Gararu/SE,earthquake,NE,POINT (-37.154333 -9.872167)
usp2018vnan,2018-11-02 23:17:27.150928,0.0,jroberto,USP,mR,3.104829663,jroberto,Caroebe/RR,earthquake,N,POINT (-58.741158 0.845586)
usp2018vaun,2018-10-27 06:36:57.065567,0.0,jroberto,USP,mR,3.30272567,jroberto,Amargosa/BA,earthquake,NE,POINT (-39.600906 -12.975424)
usp2018uzof,2018-10-26 14:17:26.378532,0.0,jroberto,USP,mR,2.94677018,jroberto,Tapira/MG,earthquake,SE,POINT (-46.786701 -19.800854)
usp2018uwlp,2018-10-24 21:34:22.042080,0.0,jroberto,USP,mR,2.213378158,jroberto,Amargosa/BA,earthquake,NE,POINT (-39.515854 -13.039252)
usp2018uwkg,2018-10-24 20:53:20.304952,0.0,jroberto,USP,mR,2.036018512,jroberto,Sarandi/PR,earthquake,S,POINT (-51.899879 -23.493708)
usp2018uweb,2018-10-24 17:45:54.221805,0.0,jroberto,USP,mR,2.119577885,jroberto,Londrina/PR,earthquake,S,POINT (-51.029442 -23.312433)
usp2018uwdf,2018-10-24 17:19:56.529243,0.0,jroberto,USP,mR,2.014999578,jroberto,Apucarana/PR,earthquake,S,POINT (-51.498081 -23.640879)
usp2018utvy,2018-10-23 11:23:13.520164,0.0,jroberto,USP,MLv,2.580228145,jroberto,Curitibanos/SC,earthquake,S,POINT (-50.596413 -27.420601)
usp2018uqvg,2018-10-21 19:38:02.966617,0.0,jroberto,USP,mR,2.593198191,jroberto,Morro da Garca/MG,earthquake,SE,POINT (-44.802086 -18.424582)
usp2018uqnp,2018-10-21 15:46:18.820624,0.0,jroberto,USP,mR,1.772274949,jroberto,Flexeiras/AL,earthquake,NE,POINT (-35.732342 -9.359381)
usp2018ujoj,2018-10-17 20:11:45.979450,0.0,jroberto,USP,mR,1.062365912,jroberto,Angelim/PE,earthquake,NE,POINT (-36.277981 -8.854492)
usp2018ujlo,2018-10-17 18:47:14.042179,0.0,jroberto,USP,mR,2.853956875,jroberto,Campos Verdes/GO,earthquake,CO,POINT (-49.591988 -14.299323)
usp2018ufjf,2018-10-15 13:02:38.903060,0.0,jroberto,USP,mR,2.513557983,jroberto,Felixlandia/MG,earthquake,SE,POINT (-44.751404 -18.855249)
usp2018twwl,2018-10-10 21:29:19.019604,0.0,jroberto,USP,mR,2.055265654,jroberto,Bodoquena/MS,earthquake,CO,POINT (-56.76833 -20.348627)
usp2018ture,2018-10-09 16:35:12.500000,0.0,jroberto,USP,MLv,2.60597307,scmag@seisMaster,Paracambi/RJ,earthquake,SE,POINT (-43.715167 -22.635167)
usp2018ttnm,2018-10-09 01:34:06.955376,0.0,jroberto,USP,mR,3.264983347,jroberto,Primavera do Leste/MT,earthquake,CO,POINT (-54.422035 -15.33831)
usp2018ttkc,2018-10-08 23:51:27.000000,0.0,jroberto,USP,mR,1.548794928,jroberto,Meruoca/CE,earthquake,NE,POINT (-40.455 -3.5462)
usp2018tnrk,2018-10-05 20:44:53.343621,0.0,jroberto,USP,mR,2.268481027,jroberto,Carambei/PR,earthquake,S,POINT (-50.305805 -24.864443)
usp2018tlwi,2018-10-04 20:57:44.094897,0.0,jroberto,USP,MLv,1.957122502,jroberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.552174 -11.674402)
usp2018tliv,2018-10-04 14:08:25.648447,0.0,jroberto,USP,mR,1.883044109,jroberto,Londrina/PR,earthquake,S,POINT (-51.150684 -23.260397)
usp2018tawo,2018-09-28 20:35:16.020239,0.0,jroberto,USP,mR,2.258275743,jroberto,Nazareno/MG,earthquake,SE,POINT (-44.607552 -21.101053)
usp2018syqr,2018-09-27 15:20:24.204254,0.0,jroberto,USP,mR,2.468173934,jroberto,Riozinho/RS,earthquake,S,POINT (-50.385647 -29.518518)
usp2018sygc,2018-09-27 09:59:09.881487,0.0,jroberto,USP,mR,1.431058878,jroberto,Feira de Santana/BA,earthquake,NE,POINT (-38.861828 -12.254535)
usp2018svho,2018-09-25 19:18:59.745806,0.0,jroberto,USP,mR,2.37619352,jroberto,Carandai/MG,earthquake,SE,POINT (-43.842602 -20.956663)
usp2018sric,2018-09-23 15:02:49.480106,0.0,jroberto,USP,mR,2.265534753,jroberto,Jeceaba/MG,earthquake,SE,POINT (-43.95636 -20.483252)
usp2018sqbo,2018-09-22 22:37:03.639767,0.0,jroberto,USP,mR,2.886308321,jroberto,Melgaco/PA,earthquake,N,POINT (-50.946896 -1.516348)
usp2018spzt,2018-09-22 21:42:02.240000,0.0,jroberto,USP,mR,2.918295742,jroberto,Novo Progresso/PA,earthquake,N,POINT (-55.418833 -7.170333)
usp2018sobi,2018-09-21 20:12:44.863477,0.0,jroberto,USP,mR,2.484355425,jroberto,Ribeiropolis/SE,earthquake,NE,POINT (-37.420994 -10.529434)
usp2018slyu,2018-09-20 16:39:20.410000,0.0,jroberto,USP,mR,1.880285541,jroberto,Mandaguari/PR,earthquake,S,POINT (-51.6815 -23.545833)
usp2018sinc,2018-09-18 19:20:25.890762,0.0,jroberto,USP,mR,3.055921097,jroberto,Moraujo/CE,earthquake,NE,POINT (-40.679588 -3.46826)
usp2018sies,2018-09-18 15:08:32.856897,0.0,jroberto,USP,mR,1.922260673,jroberto,Seropedica/RJ,earthquake,SE,POINT (-43.815437 -22.724688)
usp2018shxp,2018-09-18 11:30:36.079831,0.0,jroberto,USP,mR,2.387929772,jroberto,Piracicaba/SP,earthquake,SE,POINT (-47.686348 -22.77445)
usp2018shns,2018-09-18 06:31:49.987534,0.0,jroberto,USP,mR,1.887970837,jroberto,Rubim/MG,earthquake,SE,POINT (-40.643776 -16.447416)
usp2018sgky,2018-09-17 15:59:15.276829,0.0,jroberto,USP,mR,2.32156868,jroberto,Luiziania/SP,earthquake,SE,POINT (-50.32674 -21.755295)
usp2018saey,2018-09-14 06:08:24.319790,0.0,jroberto,USP,mR,2.971187851,jroberto,Alvorada/TO,earthquake,N,POINT (-48.921093 -12.489659)
usp2018ryzz,2018-09-13 14:29:53.977260,0.0,jroberto,USP,mR,2.22887354,jroberto,Nova Petropolis/RS,earthquake,S,POINT (-51.103539 -29.377104)
usp2018rusb,2018-09-11 05:57:19.019999,0.0,jroberto,USP,mR,2.526065937,jroberto,SaoJoseXingu/MT,earthquake,CO,POINT (-52.3645 -10.561833)
usp2018rhgd,2018-09-03 21:09:28.065671,0.0,jroberto,USP,mR,2.598057555,jroberto,PonteseLacerda/MT,earthquake,CO,POINT (-59.3097 -15.243995)
usp2018qqzn,2018-08-25 23:38:51.310091,0.0,jroberto,USP,mR,2.266543896,jroberto,Rubim/MG,earthquake,SE,POINT (-40.680878 -16.415462)
usp2018qpev,2018-08-25 00:02:44.000000,0.0,jroberto,USP,mR,2.087854913,jroberto,Itacarambi/MG,earthquake,SE,POINT (-44.2795 -15.0739)
usp2018qjkj,2018-08-21 20:01:57.807699,0.0,jroberto,USP,mR,1.936881443,jroberto,Montes Claros/MG,earthquake,SE,POINT (-43.833191 -16.536369)
usp2018qhxj,2018-08-21 00:19:26.718319,0.0,jroberto,USP,mR,2.613773646,jroberto,Amaralina/GO,earthquake,CO,POINT (-49.216423 -13.838205)
usp2018qhwy,2018-08-21 00:07:22.844565,0.0,jroberto,USP,mR,1.70840463,jroberto,Nova Crixas/GO,earthquake,CO,POINT (-50.050236 -14.009887)
usp2018qgvm,2018-08-20 10:15:32.939999,0.0,massumpcao,USP,mR,3.250821428,massumpcao,Rubim/MG,earthquake,SE,POINT (-40.718667 -16.3995)
usp2018pybf,2018-08-15 14:54:32.200000,0.0,jroberto,USP,mR,3.104403946,jroberto,Aruana/GO,earthquake,CO,POINT (-51.1795 -15.039)
usp2018pveh,2018-08-14 01:04:07.065660,0.0,jroberto,USP,mR,2.048351375,jroberto,Mangaratiba/RJ,earthquake,SE,POINT (-43.988094 -22.845255)
usp2018puuf,2018-08-13 19:58:09.243955,0.0,jroberto,USP,MLv,2.101344265,jroberto,Seropedica/RJ,earthquake,SE,POINT (-43.71743 -22.736567)
usp2018purz,2018-08-13 18:50:54.897879,0.0,jroberto,USP,M,0.9631136714,scmag@seisMaster,Mangaratiba/RJ,earthquake,SE,POINT (-44.045517 -22.871681)
usp2018puqz,2018-08-13 18:19:54.938191,0.0,jroberto,USP,mR,1.391149649,jroberto,Sertania/PE,earthquake,NE,POINT (-37.190773 -8.237531)
usp2018pufs,2018-08-13 12:38:59.071337,0.0,jroberto,USP,mR,1.75775694,jroberto,Mangaratiba/RJ,earthquake,SE,POINT (-43.948013 -22.887436)
usp2018pubu,2018-08-13 10:39:11.000000,0.0,jroberto,USP,MLv,0.9792511381,jroberto,Mangaratiba/RJ,earthquake,SE,POINT (-43.948 -22.8913)
usp2018ppaa,2018-08-10 16:05:48.783472,0.0,jroberto,USP,mR,1.75477306,jroberto,Moreno/PE,earthquake,NE,POINT (-35.050835 -8.088131)
usp2018plqr,2018-08-08 19:57:47.652439,0.0,jroberto,USP,mR,2.447857656,jroberto,Laranjal Paulista/SP,earthquake,SE,POINT (-47.850079 -22.878132)
usp2018pknj,2018-08-08 05:08:54.580321,0.0,jroberto,USP,mR,2.462584704,jroberto,Mangaratiba/RJ,earthquake,SE,POINT (-44.008148 -22.937323)
usp2018phat,2018-08-06 07:22:40.418547,0.0,jroberto,USP,mR,2.12622544,jroberto,Campo Belo do Sul/SC,earthquake,S,POINT (-50.721897 -27.924927)
usp2018pcim,2018-08-03 17:35:38.597684,0.0,jroberto,USP,mR,2.095787108,jroberto,Riacho dos Machados/MG,earthquake,SE,POINT (-43.190193 -16.120741)
usp2018pahf,2018-08-02 14:40:47.033670,0.0,jroberto,USP,mR,2.168374237,jroberto,Messias/AL,earthquake,NE,POINT (-35.807667 -9.426014)
usp2018onso,2018-07-26 17:38:57.705258,0.0,jroberto,USP,MLv,1.743230831,jroberto,Sao Tome/RN,earthquake,NE,POINT (-36.065063 -5.92108)
usp2018onml,2018-07-26 14:32:57.292554,0.0,jroberto,USP,mR,1.844995647,jroberto,Sao Rafael/RN,earthquake,NE,POINT (-37.005131 -5.821124)
usp2018omrs,2018-07-26 04:04:21.205276,0.0,jroberto,USP,mR,2.89816055,jroberto,Tupa/SP,earthquake,SE,POINT (-50.575535 -21.915642)
usp2018omip,2018-07-25 23:28:26.091179,0.0,jroberto,USP,mR,2.095530647,jroberto,Sabara/MG,earthquake,SE,POINT (-43.810509 -19.884436)
usp2018olks,2018-07-25 11:24:29.000000,0.0,jroberto,USP,mR,1.900195846,jroberto,Palmacia/CE,earthquake,NE,POINT (-38.8463 -4.1511)
usp2018nxoq,2018-07-17 21:29:30.400881,0.0,massumpcao,USP,mR,2.362021623,massumpcao,Pocos de Caldas/MG,earthquake,SE,POINT (-46.605198 -21.872709)
usp2018nxhs,2018-07-17 17:59:45.588846,0.0,jroberto,USP,mR,3.297684547,jroberto,Parauapebas/PA,earthquake,N,POINT (-50.557678 -5.762401)
usp2018npmr,2018-07-13 11:24:50.865847,0.0,jroberto,USP,mR,1.898503833,jroberto,Joao Camara/RN,earthquake,NE,POINT (-35.733109 -5.493308)
usp2018nmku,2018-07-11 19:03:02.841547,0.0,jroberto,USP,mR,2.64915311,jroberto,Sao Luiz do Norte/GO,earthquake,CO,POINT (-49.330269 -15.061049)
usp2018nlvh,2018-07-11 11:12:50.129063,0.0,jroberto,USP,MLv,1.588598936,jroberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.737122 -11.702394)
usp2018nksr,2018-07-10 20:46:08.431474,0.0,jroberto,USP,mR,2.355198264,jroberto,Nossa Senhora do Socorro/SE,earthquake,NE,POINT (-37.101196 -10.819477)
usp2018nkbf,2018-07-10 11:55:52.000000,0.0,jroberto,USP,MLv,1.216432155,massumpcao,Mombaca/CE,earthquake,NE,POINT (-39.55 -5.72)
usp2018ncfr,2018-07-06 05:06:39.886200,0.0,jroberto,USP,mR,1.956601251,jroberto,Joao Camara/RN,earthquake,NE,POINT (-35.793453 -5.523926)
usp2018nccs,2018-07-06 03:36:45.826117,0.0,jroberto,USP,mR,2.199053979,jroberto,Joao Camara/RN,earthquake,NE,POINT (-35.713512 -5.462064)
usp2018msbs,2018-06-30 15:44:55.243666,0.0,jroberto,USP,mR,1.837540559,jroberto,Bom Sucesso/MG,earthquake,SE,POINT (-44.727974 -21.035999)
usp2018mlmp,2018-06-27 01:17:45.576043,1.746666908,jroberto,USP,mR,3.067046763,jroberto,Barao de Melgaco/MT,earthquake,CO,POINT (-55.932671 -16.229742)
usp2018mjeg,2018-06-25 18:47:55.644774,0.0,jroberto,USP,mR,2.167583424,jroberto,Pien/PR,earthquake,S,POINT (-49.52121 -26.09787)
usp2018mcad,2018-06-21 20:45:49.198308,0.0,jroberto,USP,mR,1.687632843,jroberto,Pirapora do Bom Jesus/SP,earthquake,SE,POINT (-46.956512 -23.391264)
usp2018lqak,2018-06-15 07:16:04.784027,0.0,jroberto,USP,mR,2.3333375,jroberto,Monte Azul/MG,earthquake,SE,POINT (-42.884933 -15.134821)
usp2018lmrc,2018-06-13 11:09:50.901293,0.0,jroberto,USP,MLv,1.807859294,jroberto,Palhano/CE,earthquake,NE,POINT (-38.053345 -4.783016)
usp2018llpi,2018-06-12 21:08:06.482612,0.0,jroberto,USP,mR,1.706360765,jroberto,Sitio Novo/RN,earthquake,NE,POINT (-35.987747 -6.050787)
usp2018lftb,2018-06-09 16:12:30.915580,0.0,jroberto,USP,MLv,1.723531412,jroberto,Uniao dos Palmares/AL,earthquake,NE,POINT (-35.997715 -9.080658)
usp2018lefx,2018-06-08 20:25:01.149999,0.0,jroberto,USP,mR,2.1460728,jroberto,Castro/PR,earthquake,S,POINT (-50.545333 -24.919667)
usp2018kyti,2018-06-05 20:22:47.641824,0.0,cleusa,USP,mR,2.312836134,cleusa,Cajati/SP,earthquake,SE,POINT (-48.049824 -24.815388)
usp2018kykw,2018-06-05 16:07:17.308407,0.0,jroberto,USP,mR,1.616568319,jroberto,Itapecerica da Serra/SP,earthquake,SE,POINT (-46.896896 -23.776896)
usp2018kric,2018-06-01 18:45:28.000000,0.0,jroberto,USP,MLv,1.119705585,jroberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.7306 -11.6056)
usp2018kjzj,2018-05-28 18:23:41.467646,0.0,jroberto,USP,MLv,2.033902985,jroberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.778728 -11.571777)
usp2018kjua,2018-05-28 15:41:15.741058,0.0,jroberto,USP,mR,4.17651278,jroberto,Presidente Figueiredo/AM,earthquake,N,POINT (-60.546352 -1.192618)
usp2018keso,2018-05-25 21:16:33.104419,0.0,marcelo,USP,mR,2.757356954,marcelo,Cajati/SP,earthquake,SE,POINT (-48.113083 -24.717882)
usp2018kbhf,2018-05-24 00:08:42.275908,0.0,jroberto,USP,mR,2.532411488,jroberto,Iraucuba/CE,earthquake,NE,POINT (-39.880428 -3.784894)
usp2018juik,2018-05-20 04:47:21.616532,0.0,jroberto,USP,mR,1.871985939,jroberto,Taipu/RN,earthquake,NE,POINT (-35.444096 -5.53059)
usp2018jnpm,2018-05-16 12:24:52.442232,0.0,jroberto,USP,mR,1.667319924,jroberto,Belo Monte/AL,earthquake,NE,POINT (-37.242424 -9.798415)
usp2018jkno,2018-05-14 20:01:24.840671,0.0,jroberto,USP,mR,2.671836483,jroberto,Nova Iguacu de Goias/GO,earthquake,CO,POINT (-49.464401 -14.482165)
usp2018jfob,2018-05-12 02:36:23.194965,0.0,jroberto,USP,mR,2.756857464,jroberto,Santa Terezinha/MT,earthquake,N,POINT (-50.19286 -10.623548)
usp2018jfem,2018-05-11 21:46:05.766875,0.0,jroberto,USP,mR,2.315239546,jroberto,Cruzilia/MG,earthquake,SE,POINT (-44.831944 -21.740396)
usp2018jemc,2018-05-11 12:29:07.128882,0.0,jroberto,USP,mR,2.331450265,jroberto,Palhano/CE,earthquake,NE,POINT (-38.081718 -4.948207)
usp2018jdcf,2018-05-10 18:21:22.488226,0.0,jroberto,USP,mR,2.199405551,jroberto,Paracatu/MG,earthquake,SE,POINT (-46.824032 -17.065897)
usp2018itos,2018-05-05 13:17:52.630260,0.0,jroberto,USP,mR,2.023878765,jroberto,Veredinha/MG,earthquake,SE,POINT (-42.683163 -17.35041)
usp2018ioij,2018-05-02 16:24:56.802382,0.0,jroberto,USP,mR,2.236634527,jroberto,Ouro Preto/MG,earthquake,SE,POINT (-43.508938 -20.211069)
usp2018idcl,2018-04-26 12:55:26.711604,170.0,jroberto,USP,mb,4.580156444,jroberto,Peru-Brazil Border Region,earthquake,N,POINT (-73.721245 -7.178271)
usp2018hzbh,2018-04-24 07:47:48.017158,0.0,jroberto,USP,mR,1.525397382,jroberto,Pedra Preta/RN,earthquake,NE,POINT (-36.115467 -5.574841)
usp2018hszp,2018-04-21 00:08:24.686638,0.0,jroberto,USP,MLv,1.62612788,jroberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.816917 -11.586176)
usp2018hreg,2018-04-20 00:12:36.960000,0.0,massumpcao,USP,mR,3.952094062,massumpcao,Peru-Brazil Border Region,earthquake,N,POINT (-71.778167 -9.805833)
usp2018hqpp,2018-04-19 16:47:58.885083,10.0,jroberto,USP,mb,4.64509152,jroberto,Peru-Brazil Border Region,earthquake,N,POINT (-71.610153 -9.499082)
usp2018hkek,2018-04-16 04:20:31.036611,0.0,jroberto,USP,MLv,1.776496643,jroberto,Embauba/SP,earthquake,SE,POINT (-48.833817 -20.872654)
usp2018hhub,2018-04-14 20:50:18.342369,0.0,bbcollaco,USP,mR,1.267411,bbcollaco,Meruoca/CE,earthquake,NE,POINT (-40.390118 -3.628356)
usp2018hbnv,2018-04-11 10:51:57.328419,0.0,jroberto,USP,mR,2.304179856,jroberto,Felixlandia/MG,earthquake,SE,POINT (-44.794739 -18.851789)
usp2018guso,2018-04-07 17:18:40.070000,0.0,jroberto,USP,mR,2.012761589,jroberto,Salto de Pirapora/SP,earthquake,SE,POINT (-47.578 -23.687)
usp2018gtiy,2018-04-06 23:18:48.834484,0.0,jroberto,USP,mR,1.870820841,jroberto,Piedade/SP,earthquake,SE,POINT (-47.375038 -23.85598)
usp2018gtem,2018-04-06 21:03:51.708253,0.0,jroberto,USP,mR,3.09260275,jroberto,Parauapebas/PA,earthquake,N,POINT (-50.450901 -5.956735)
usp2018gstd,2018-04-06 15:19:22.891307,0.0,jroberto,USP,mR,2.758322706,jroberto,Sonora/MS,earthquake,CO,POINT (-55.046684 -17.584503)
usp2018gssz,2018-04-06 15:15:22.671278,0.0,jroberto,USP,mR,2.612464049,jroberto,Sonora/MS,earthquake,CO,POINT (-55.092457 -17.612877)
usp2018gpod,2018-04-04 21:23:45.247929,0.0,jroberto,USP,mR,2.82055822,jroberto,Sorriso/MT,earthquake,CO,POINT (-56.083996 -12.567949)
usp2018gicq,2018-03-31 19:38:11.632764,0.0,jroberto,USP,mR,1.718031383,jroberto,Inhumas/GO,earthquake,CO,POINT (-49.513996 -16.314877)
usp2018flec,2018-03-19 06:14:32.075726,0.0,jroberto,USP,mR,2.277462864,jroberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.789295 -11.554289)
usp2018fjpi,2018-03-18 09:38:41.733695,0.0,jroberto,USP,mR,1.926409765,jroberto,Taipu/RN,earthquake,NE,POINT (-35.51461 -5.572852)
usp2018feyy,2018-03-15 20:48:59.939999,0.0,jroberto,USP,mR,2.901839235,jroberto,Brejinho de Nazare/TO,earthquake,N,POINT (-48.593667 -10.9305)
usp2018fext,2018-03-15 20:13:29.693985,580.515564,jroberto,USP,mb,4.269422005,jroberto,Western Brazil,earthquake,N,POINT (-71.488937 -8.588442)
usp2018fdeq,2018-03-14 21:25:18.238400,0.0,jroberto,USP,mR,1.503537014,jroberto,Bezerros/PE,earthquake,NE,POINT (-35.668003 -8.161951)
usp2018faft,2018-03-13 06:35:06.259999,0.0,jroberto,USP,mR,2.373513046,jroberto,Taipu/RN,earthquake,NE,POINT (-35.549167 -5.5155)
usp2018ezyw,2018-03-13 03:06:53.539999,0.0,massumpcao,USP,mR,2.571133982,massumpcao,Monte Belo/MG,earthquake,SE,POINT (-46.375167 -21.231167)
usp2018ewts,2018-03-11 09:05:45.729999,0.0,jroberto,USP,mR,3.273833014,jroberto,Santa Rita do Trivelato/MT,earthquake,CO,POINT (-55.506 -13.483667)
usp2018ewsc,2018-03-11 08:16:23.525718,5.0,massumpcao,USP,mR,1.974630639,massumpcao,Taipu/RN,earthquake,NE,POINT (-35.669224 -5.518717)
usp2018evvy,2018-03-10 21:05:30.199999,0.0,jroberto,USP,mR,1.710417191,jroberto,Taipu/RN,earthquake,NE,POINT (-35.493167 -5.530333)
usp2018evsx,2018-03-10 19:32:48.000000,0.0,jroberto,USP,mR,1.754120553,jroberto,Taipu/RN,earthquake,NE,POINT (-35.587 -5.566667)
usp2018evlp,2018-03-10 15:51:57.949618,0.0,massumpcao,USP,mR,1.820983342,massumpcao,Itape/BA,earthquake,NE,POINT (-39.484642 -14.897173)
usp2018eiui,2018-03-03 17:30:30.064817,0.0,bruno,USP,mR,1.818908543,bruno,Maceio/AL,earthquake,NE,POINT (-35.73801 -9.632697)
usp2018dwrn,2018-02-25 02:26:24.619398,0.0,jroberto,USP,mR,2.94981405,jroberto,Rifaina/SP,earthquake,SE,POINT (-47.212177 -20.139738)
usp2018cdpr,2018-01-31 10:24:00.830000,0.0,jroberto,USP,mR,3.367765802,jroberto,Rondonopolis/MT,earthquake,CO,POINT (-54.896333 -16.737167)
usp2018cdft,2018-01-31 05:22:34.000000,0.0,jroberto,USP,MLv,0.604940245,jroberto,Londrina/PR,earthquake,S,POINT (-51.1948 -23.3511)
usp2018cawf,2018-01-29 22:17:41.855191,0.0,massumpcao,USP,mR,1.859972446,massumpcao,Divisopolis/MG,earthquake,SE,POINT (-40.930023 -15.708189)
usp2018bufm,2018-01-26 07:01:02.987782,2.5,jroberto,USP,MLv,2.290308286,jroberto,Jurupema/SP,earthquake,SE,POINT (-48.583912 -21.381674)
usp2018bojv,2018-01-23 02:23:50.000000,0.0,massumpcao,USP,MLv,0.7047947441,massumpcao,Londrina/PR,earthquake,S,POINT (-51.19 -23.35)
usp2018boet,2018-01-22 23:50:38.000000,0.0,massumpcao,USP,MLv,1.385460262,massumpcao,Londrina/PR,earthquake,S,POINT (-51.19 -23.35)
usp2018blwx,2018-01-21 17:36:24.000000,0.0,jroberto,USP,MLv,1.123122719,bbcollaco,Londrina/PR,earthquake,S,POINT (-51.192 -23.354)
usp2018bjqq,2018-01-20 12:09:23.272989,0.0,jroberto,USP,mR,2.942699205,jroberto,Bonopolis/GO,earthquake,CO,POINT (-49.97485 -13.903199)
usp2018bgwy,2018-01-18 23:56:36.825057,0.0,massumpcao,USP,mR,2.116999991,massumpcao,Santa Maria do Herval/RS,earthquake,S,POINT (-51.010399 -29.448586)
