Event,Station,file_name,station,label_cat,prob_nat,prob_ant,pred,nature,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,SNR_P,SNR_S,Noise,p,Região Origem,Mean SNR_P,Mean SNR_P_cat,Mean Mag,Mean Mag_cat,Mean Distance,Mean Distance_cat,prob_nat_cat,Distance_cat,Magnitude_cat,SNR_P_cat,Hora,Coord Origem
20220410T073351,FRTB,BL_FRTB_20220410T073351,FRTB,0,0.823,0.177,0,Natural,usp2022gzlu,,P,BL,,HHZ,-23.3439,-49.564,282.15136418970934,-20.95151138,-48.62253952,2022-04-10T07:34:34.099498Z,2022-04-10T07:33:51.903409Z,2022-04-10T07:34:24.099498Z,2022-04-10T07:35:24.099498Z,earthquake,2.063513291,known,./arquivos/mseed/20220410T073351/BL_FRTB_20220410T073351.mseed,1.1681401294822207,0.9580240749213089,3.2801697790653526,3.831697950441068,Sudeste,13.881207441772375,[13-14[,2.063513291,[2-3[,180.65624321956443,[150-200[,[0.8-0.9[,[250-300[,[2-3[,[1-2[,7,"[-20.95151138, -48.62253952]"
20220411T014555,BB19B,BL_BB19B_20220411T014555,BB19B,0,0.119,0.881,1,Anthropogenic,usp2022havu,,P,BL,,HHZ,-21.0662,-48.5279,20.86124334323481,-20.94091988,-48.67777252,2022-04-11T01:45:59.064460Z,2022-04-11T01:45:55.332847Z,2022-04-11T01:45:49.064460Z,2022-04-11T01:46:49.064460Z,earthquake,0.8352316681,known,./arquivos/mseed/20220411T014555/BL_BB19B_20220411T014555.mseed,4.190267589063755,1.5057446239181704,5.991654969057794,25.10663762169567,Sudeste,4.190267589063755,[4-5[,0.8352316681,<1,20.86124334323481,<50,<0.2,<50,<1,[4-5[,1,"[-20.94091988, -48.67777252]"
20220411T231849,AQDB,BL_AQDB_20220411T231849,AQDB,0,0.021,0.979,1,Anthropogenic,usp2022hcml,,P,BL,,HHZ,-20.47579,-55.69971,244.735158471694,-22.365,-56.92516667,2022-04-11T23:19:26.519526Z,2022-04-11T23:18:49.130000Z,2022-04-11T23:19:16.519526Z,2022-04-11T23:20:16.519526Z,earthquake,2.477778774,suspected,./arquivos/mseed/20220411T231849/BL_AQDB_20220411T231849.mseed,1.9684705707470058,5.128014610204312,6.334839498669195,12.469945123536027,,16.533057626314047,>= 15,2.477778774,[2-3[,212.35150910057698,[200-250[,<0.2,[200-250[,[2-3[,[1-2[,23,"[-22.365, -56.92516667]"
20220411T231849,BDQN,XC_BDQN_20220411T231849,BDQN,0,0.006,0.994,1,Anthropogenic,usp2022hcml,,P,XC,,HHZ,-20.4487,-56.7497,212.95587464738736,-22.365,-56.92516667,2022-04-11T23:19:22.201667Z,2022-04-11T23:18:49.130000Z,2022-04-11T23:19:12.201667Z,2022-04-11T23:20:12.201667Z,earthquake,2.477778774,suspected,./arquivos/mseed/20220411T231849/XC_BDQN_20220411T231849.mseed,4.25439700696274,4.263019876689568,7.265049778200025,30.9084060318095,,16.533057626314047,>= 15,2.477778774,[2-3[,212.35150910057698,[200-250[,<0.2,[200-250[,[2-3[,[4-5[,23,"[-22.365, -56.92516667]"
20220411T231849,COIM,BL_COIM_20220411T231849,COIM,0,0.082,0.918,1,Anthropogenic,usp2022hcml,,P,BL,,HHZ,-19.9092,-57.7889,286.32064196432395,-22.365,-56.92516667,2022-04-11T23:19:32.468058Z,2022-04-11T23:18:49.130000Z,2022-04-11T23:19:22.468058Z,2022-04-11T23:20:22.468058Z,earthquake,2.477778774,suspected,./arquivos/mseed/20220411T231849/BL_COIM_20220411T231849.mseed,1.47092644161241,1.4261853452297935,3.7389716175300336,5.499752216663249,,16.533057626314047,>= 15,2.477778774,[2-3[,212.35150910057698,[200-250[,<0.2,[250-300[,[2-3[,[1-2[,23,"[-22.365, -56.92516667]"
20220411T231849,MURT,XC_MURT_20220411T231849,MURT,0,0.631,0.369,0,Natural,usp2022hcml,,P,XC,,HHZ,-21.6592,-57.61,105.39436131890258,-22.365,-56.92516667,2022-04-11T23:19:06.505118Z,2022-04-11T23:18:49.130000Z,2022-04-11T23:18:56.505118Z,2022-04-11T23:19:56.505118Z,earthquake,2.477778774,suspected,./arquivos/mseed/20220411T231849/XC_MURT_20220411T231849.mseed,58.438436485934034,92.97429317823315,3.0730289503861674,179.58300713657857,,16.533057626314047,>= 15,2.477778774,[2-3[,212.35150910057698,[200-250[,[0.6-0.8[,[100-150[,[2-3[,>= 15,23,"[-22.365, -56.92516667]"
20220413T074411,FRTB,BL_FRTB_20220413T074411,FRTB,0,0.994,0.006,0,Natural,usp2022heyq,,P,BL,,HHZ,-23.3439,-49.564,206.6803085160853,-25.19570732,-49.3135643,2022-04-13T07:44:44.412640Z,2022-04-13T07:44:11.707909Z,2022-04-13T07:44:34.412640Z,2022-04-13T07:45:34.412640Z,earthquake,2.464091004,known,./arquivos/mseed/20220413T074411/BL_FRTB_20220413T074411.mseed,3.321493339159911,6.359293215428552,1.92542597603789,6.3952895544553225,Sul,2.4868000444465914,[2-3[,2.464091004,[2-3[,269.07819313165646,[250-300[,>=0.9,[200-250[,[2-3[,[3-4[,7,"[-25.19570732, -49.3135643]"
20220413T074411,ITAB,BL_ITAB_20220413T074411,ITAB,0,0.881,0.119,0,Natural,usp2022heyq,,P,BL,,HHZ,-27.2349,-52.1313,360.9943275249411,-25.19570732,-49.3135643,2022-04-13T07:45:04.046990Z,2022-04-13T07:44:11.707909Z,2022-04-13T07:44:54.046990Z,2022-04-13T07:45:54.046990Z,earthquake,2.464091004,known,./arquivos/mseed/20220413T074411/BL_ITAB_20220413T074411.mseed,1.8034522506665334,2.085427019847295,2.2484441380433102,4.054961641252182,Sul,2.4868000444465914,[2-3[,2.464091004,[2-3[,269.07819313165646,[250-300[,[0.8-0.9[,>=300,[2-3[,[1-2[,7,"[-25.19570732, -49.3135643]"
20220413T074411,LDASE,BX_LDASE_20220413T074411,LDASE,0,0.997,0.003,0,Natural,usp2022heyq,,P,BX,,HHZ,-23.3932,-51.1177,270.9255950707992,-25.19570732,-49.3135643,2022-04-13T07:44:52.761068Z,2022-04-13T07:44:11.707909Z,2022-04-13T07:44:42.761068Z,2022-04-13T07:45:42.761068Z,earthquake,2.464091004,known,./arquivos/mseed/20220413T074411/BX_LDASE_20220413T074411.mseed,1.4221593170762998,1.5724379913607271,4.232641578474696,6.019490656672325,Sul,2.4868000444465914,[2-3[,2.464091004,[2-3[,269.07819313165646,[250-300[,>=0.9,[250-300[,[2-3[,[1-2[,7,"[-25.19570732, -49.3135643]"
20220413T074411,PET01,ON_PET01_20220413T074411,PET01,0,0.978,0.022,0,Natural,usp2022heyq,,P,ON,,HHZ,-24.290108,-47.275344,229.28680647667792,-25.19570732,-49.3135643,2022-04-13T07:44:47.627545Z,2022-04-13T07:44:11.707909Z,2022-04-13T07:44:37.627545Z,2022-04-13T07:45:37.627545Z,earthquake,2.464091004,known,./arquivos/mseed/20220413T074411/ON_PET01_20220413T074411.mseed,3.8912670605626034,4.065183477526083,4.789862632637175,18.638634687000714,Sul,2.4868000444465914,[2-3[,2.464091004,[2-3[,269.07819313165646,[250-300[,>=0.9,[200-250[,[2-3[,[3-4[,7,"[-25.19570732, -49.3135643]"
20220413T074411,PTGB,BL_PTGB_20220413T074411,PTGB,0,0.999,0.001,0,Natural,usp2022heyq,,P,BL,,HHZ,-24.72095,-52.01182,277.5039280697786,-25.19570732,-49.3135643,2022-04-13T07:44:53.597301Z,2022-04-13T07:44:11.707909Z,2022-04-13T07:44:43.597301Z,2022-04-13T07:45:43.597301Z,earthquake,2.464091004,known,./arquivos/mseed/20220413T074411/BL_PTGB_20220413T074411.mseed,1.9956282547676094,4.217686984683133,1.9110973427754856,3.813839854854058,Sul,2.4868000444465914,[2-3[,2.464091004,[2-3[,269.07819313165646,[250-300[,>=0.9,[250-300[,[2-3[,[1-2[,7,"[-25.19570732, -49.3135643]"
20220414T090320,NBMA,NB_NBMA_20220414T090320,NBMA,0,0.869,0.131,0,Natural,usp2022hgwt,,P,NB,,HHZ,-7.365352,-38.764058,322.824338783777,-10.14491558,-39.65963364,2022-04-14T09:04:07.559730Z,2022-04-14T09:03:20.003929Z,2022-04-14T09:03:57.559730Z,2022-04-14T09:04:57.559730Z,earthquake,2.318463461,suspected,./arquivos/mseed/20220414T090320/NB_NBMA_20220414T090320.mseed,1.068876979696048,0.9532700243558496,9.328325630817847,9.970832525889811,Nordeste,4.816962550493486,[4-5[,2.318463461,[2-3[,209.6514976499865,[200-250[,[0.8-0.9[,>=300,[2-3[,[1-2[,9,"[-10.14491558, -39.65963364]"
20220414T090320,NBPN,NB_NBPN_20220414T090320,NBPN,0,0.985,0.015,0,Natural,usp2022hgwt,,P,NB,,HHZ,-10.847009,-40.198957,97.55282908088114,-10.14491558,-39.65963364,2022-04-14T09:03:36.796171Z,2022-04-14T09:03:20.003929Z,2022-04-14T09:03:26.796171Z,2022-04-14T09:04:26.796171Z,earthquake,2.318463461,suspected,./arquivos/mseed/20220414T090320/NB_NBPN_20220414T090320.mseed,7.6204489876875465,25.688087561597648,3.670175725546945,27.968386892379623,Nordeste,4.816962550493486,[4-5[,2.318463461,[2-3[,209.6514976499865,[200-250[,>=0.9,[50-100[,[2-3[,[7-8[,9,"[-10.14491558, -39.65963364]"
20220414T090320,NBTA,NB_NBTA_20220414T090320,NBTA,0,0.965,0.035,0,Natural,usp2022hgwt,,P,NB,,HHZ,-9.121932,-38.063215,208.57732508530145,-10.14491558,-39.65963364,2022-04-14T09:03:53.102783Z,2022-04-14T09:03:20.003929Z,2022-04-14T09:03:43.102783Z,2022-04-14T09:04:43.102783Z,earthquake,2.318463461,suspected,./arquivos/mseed/20220414T090320/NB_NBTA_20220414T090320.mseed,5.761561684096861,3.9279472814773784,5.5130602098893,31.76383646741719,Nordeste,4.816962550493486,[4-5[,2.318463461,[2-3[,209.6514976499865,[200-250[,>=0.9,[200-250[,[2-3[,[5-6[,9,"[-10.14491558, -39.65963364]"
20220415T084557,ARAG,BR_ARAG_20220415T084557,ARAG,0,0.999,0.001,0,Natural,usp2022hirr,,P,BR,,HHZ,-15.706,-51.812,360.2681158035128,-13.77648354,-49.11681747,2022-04-15T08:46:50.872067Z,2022-04-15T08:45:57.941941Z,2022-04-15T08:46:40.872067Z,2022-04-15T08:47:40.872067Z,earthquake,3.667657504,known,./arquivos/mseed/20220415T084557/BR_ARAG_20220415T084557.mseed,7.044259985677208,36.58410702323121,1.1980946847830853,8.439690447070035,Centro-Oeste,7.044259985677208,[7-8[,3.667657504,>=3,360.2681158035128,>=300,>=0.9,>=300,>=3,[7-8[,8,"[-13.77648354, -49.11681747]"
20220417T032113,ARAG,BR_ARAG_20220417T032113,ARAG,0,0.978,0.022,0,Natural,usp2022hlxz,,P,BR,,HHZ,-15.706,-51.812,323.6349208528239,-18.0716095,-50.02610016,2022-04-17T03:22:01.536851Z,2022-04-17T03:21:13.822160Z,2022-04-17T03:21:51.536851Z,2022-04-17T03:22:51.536851Z,earthquake,2.445524039,suspected,./arquivos/mseed/20220417T032113/BR_ARAG_20220417T032113.mseed,1.0564634630756016,2.9203269201351993,1.2097469163457084,1.2780534166876172,Centro-Oeste,1.0564634630756016,[1-2[,2.445524039,[2-3[,323.6349208528239,>=300,>=0.9,>=300,[2-3[,[1-2[,3,"[-18.0716095, -50.02610016]"
20220421T072833,AGLP,VL_AGLP_20220421T072833,AGLP,0,0.877,0.123,0,Natural,usp2022htod,,P,VL,,HHZ,-19.9381,-43.2278,95.81796609121926,-19.58168793,-44.06094742,2022-04-21T07:28:49.913722Z,2022-04-21T07:28:33.367276Z,2022-04-21T07:28:39.913722Z,2022-04-21T07:29:39.913722Z,earthquake,2.304919483,known,./arquivos/mseed/20220421T072833/VL_AGLP_20220421T072833.mseed,1.4619240507650835,1.9873144396172489,85.77452450395111,125.39584031526513,Sudeste,1.7450546970264007,[1-2[,2.304919483,[2-3[,198.30344056288885,[150-200[,[0.8-0.9[,[50-100[,[2-3[,[1-2[,7,"[-19.58168793, -44.06094742]"
20220421T072833,BSCB,BL_BSCB_20220421T072833,BSCB,0,0.994,0.006,0,Natural,usp2022htod,,P,BL,,HHZ,-20.9984,-44.7635,173.15914241862902,-19.58168793,-44.06094742,2022-04-21T07:29:01.713110Z,2022-04-21T07:28:33.367276Z,2022-04-21T07:28:51.713110Z,2022-04-21T07:29:51.713110Z,earthquake,2.304919483,known,./arquivos/mseed/20220421T072833/BL_BSCB_20220421T072833.mseed,2.319008056742381,15.114289844088773,4.005620594704922,9.289066431373923,Sudeste,1.7450546970264007,[1-2[,2.304919483,[2-3[,198.30344056288885,[150-200[,>=0.9,[150-200[,[2-3[,[2-3[,7,"[-19.58168793, -44.06094742]"
20220421T072833,CANS,BL_CANS_20220421T072833,CANS,0,0.991,0.009,0,Natural,usp2022htod,,P,BL,,HHZ,-20.2896,-46.3921,256.3175347257612,-19.58168793,-44.06094742,2022-04-21T07:29:12.491518Z,2022-04-21T07:28:33.367276Z,2022-04-21T07:29:02.491518Z,2022-04-21T07:30:02.491518Z,earthquake,2.304919483,known,./arquivos/mseed/20220421T072833/BL_CANS_20220421T072833.mseed,1.0993471732517401,3.8243577124022563,4.091871550334147,4.498387422169061,Sudeste,1.7450546970264007,[1-2[,2.304919483,[2-3[,198.30344056288885,[150-200[,>=0.9,[250-300[,[2-3[,[1-2[,7,"[-19.58168793, -44.06094742]"
20220421T072833,DIAM,BL_DIAM_20220421T072833,DIAM,0,0.997,0.003,0,Natural,usp2022htod,,P,BL,,HHZ,-18.2952,-43.6648,148.39018196580724,-19.58168793,-44.06094742,2022-04-21T07:28:58.131945Z,2022-04-21T07:28:33.367276Z,2022-04-21T07:28:48.131945Z,2022-04-21T07:29:48.131945Z,earthquake,2.304919483,known,./arquivos/mseed/20220421T072833/BL_DIAM_20220421T072833.mseed,2.177200313352765,34.4112019001008,8.143787618446447,17.730656954759976,Sudeste,1.7450546970264007,[1-2[,2.304919483,[2-3[,198.30344056288885,[150-200[,>=0.9,[100-150[,[2-3[,[2-3[,7,"[-19.58168793, -44.06094742]"
20220421T072833,SJMB,BL_SJMB_20220421T072833,SJMB,0,0.946,0.054,0,Natural,usp2022htod,,P,BL,,HHZ,-18.702916,-41.184694,317.8323776130276,-19.58168793,-44.06094742,2022-04-21T07:29:20.210079Z,2022-04-21T07:28:33.367276Z,2022-04-21T07:29:10.210079Z,2022-04-21T07:30:10.210079Z,earthquake,2.304919483,known,./arquivos/mseed/20220421T072833/BL_SJMB_20220421T072833.mseed,1.6677938910200338,2.4093595284533387,2.3311861796782156,3.887938069297659,Sudeste,1.7450546970264007,[1-2[,2.304919483,[2-3[,198.30344056288885,[150-200[,>=0.9,>=300,[2-3[,[1-2[,7,"[-19.58168793, -44.06094742]"
20220426T060951,BB19B,BL_BB19B_20220426T060951,BB19B,0,0.952,0.048,0,Natural,usp2022icpb,,P,BL,,HHZ,-21.0662,-48.5279,14.805991339421404,-20.95654488,-48.60941696,2022-04-26T06:09:54.086780Z,2022-04-26T06:09:51.583049Z,2022-04-26T06:09:44.086780Z,2022-04-26T06:10:44.086780Z,earthquake,2.111737089,known,./arquivos/mseed/20220426T060951/BL_BB19B_20220426T060951.mseed,9.395389075593958,2.890882615749352,8.562364910783316,80.4467497440226,Sudeste,5.29328217038491,[5-6[,2.111737089,[2-3[,148.45156404805806,[100-150[,>=0.9,<50,[2-3[,[9-10[,6,"[-20.95654488, -48.60941696]"
20220426T060951,FRTB,BL_FRTB_20220426T060951,FRTB,0,0.917,0.083,0,Natural,usp2022icpb,,P,BL,,HHZ,-23.3439,-49.564,282.09713675669474,-20.95654488,-48.60941696,2022-04-26T06:10:34.063777Z,2022-04-26T06:09:51.583049Z,2022-04-26T06:10:24.063777Z,2022-04-26T06:11:24.063777Z,earthquake,2.111737089,known,./arquivos/mseed/20220426T060951/BL_FRTB_20220426T060951.mseed,1.1911752651758627,0.9528520693162771,2.215602521274513,2.639170920803478,Sudeste,5.29328217038491,[5-6[,2.111737089,[2-3[,148.45156404805806,[100-150[,>=0.9,[250-300[,[2-3[,[1-2[,6,"[-20.95654488, -48.60941696]"
20220426T061720,FRTB,BL_FRTB_20220426T061720,FRTB,0,0.911,0.089,0,Natural,usp2022icph,,P,BL,,HHZ,-23.3439,-49.564,279.40293011819693,-20.96791267,-48.65213776,2022-04-26T06:18:02.747419Z,2022-04-26T06:17:20.768265Z,2022-04-26T06:17:52.747419Z,2022-04-26T06:18:52.747419Z,earthquake,2.08236672,known,./arquivos/mseed/20220426T061720/BL_FRTB_20220426T061720.mseed,1.0977677660755578,1.1829929215983541,2.00509959591986,2.2011337041719483,Sudeste,1.0977677660755578,[1-2[,2.08236672,[2-3[,279.40293011819693,[250-300[,>=0.9,[250-300[,[2-3[,[1-2[,6,"[-20.96791267, -48.65213776]"
20220429T064634,PTLB,BR_PTLB_20220429T064634,PTLB,0,0.071,0.929,1,Anthropogenic,usp2022iicu,,P,BR,,HHZ,-15.44874,-59.13676,298.7481607523536,-13.77454567,-61.31228256,2022-04-29T06:47:18.376944Z,2022-04-29T06:46:34.032879Z,2022-04-29T06:47:08.376944Z,2022-04-29T06:48:08.376944Z,earthquake,2.095564659,suspected,./arquivos/mseed/20220429T064634/BR_PTLB_20220429T064634.mseed,1.1541113329613295,0.561407101425382,17.65415500474986,20.374860364837787,,1.194992587484931,[1-2[,2.095564659,[2-3[,224.83407913193096,[200-250[,<0.2,[250-300[,[2-3[,[1-2[,6,"[-13.77454567, -61.31228256]"
20220429T064634,VILB,BR_VILB_20220429T064634,VILB,0,0.024,0.976,1,Anthropogenic,usp2022iicu,,P,BR,,HHZ,-12.9528,-60.2002,150.9199975115083,-13.77454567,-61.31228256,2022-04-29T06:46:59.091229Z,2022-04-29T06:46:34.032879Z,2022-04-29T06:46:49.091229Z,2022-04-29T06:47:49.091229Z,earthquake,2.095564659,suspected,./arquivos/mseed/20220429T064634/BR_VILB_20220429T064634.mseed,1.2358738420085322,3.2191821379863126,7.588492324614402,9.378419164273458,,1.194992587484931,[1-2[,2.095564659,[2-3[,224.83407913193096,[200-250[,<0.2,[150-200[,[2-3[,[1-2[,6,"[-13.77454567, -61.31228256]"
20220430T005317,AGLP,VL_AGLP_20220430T005317,AGLP,0,0.995,0.005,0,Natural,usp2022ijmq,,P,VL,,HHZ,-19.9381,-43.2278,118.0474109434225,-19.4915,-44.25033333,2022-04-30T00:53:38.359903Z,2022-04-30T00:53:17.899999Z,2022-04-30T00:53:28.359903Z,2022-04-30T00:54:28.359903Z,earthquake,2.884745443,known,./arquivos/mseed/20220430T005317/VL_AGLP_20220430T005317.mseed,1.0196138350698456,4.534163698125417,122.78005447586895,125.18824221422531,Sudeste,13.60092563812075,[13-14[,2.884745443,[2-3[,211.34289954403138,[200-250[,>=0.9,[100-150[,[2-3[,[1-2[,0,"[-19.4915, -44.25033333]"
20220430T005317,BSCB,BL_BSCB_20220430T005317,BSCB,0,0.998,0.002,0,Natural,usp2022ijmq,,P,BL,,HHZ,-20.9984,-44.7635,175.229041837806,-19.4915,-44.25033333,2022-04-30T00:53:46.264814Z,2022-04-30T00:53:17.899999Z,2022-04-30T00:53:36.264814Z,2022-04-30T00:54:36.264814Z,earthquake,2.884745443,known,./arquivos/mseed/20220430T005317/BL_BSCB_20220430T005317.mseed,44.4803106437823,70.00372324294425,4.657893634348305,207.18455580150876,Sudeste,13.60092563812075,[13-14[,2.884745443,[2-3[,211.34289954403138,[200-250[,>=0.9,[150-200[,[2-3[,>= 15,0,"[-19.4915, -44.25033333]"
20220430T005317,CANS,BL_CANS_20220430T005317,CANS,0,0.996,0.004,0,Natural,usp2022ijmq,,P,BL,,HHZ,-20.2896,-46.3921,241.05528048069735,-19.4915,-44.25033333,2022-04-30T00:53:54.953064Z,2022-04-30T00:53:17.899999Z,2022-04-30T00:53:44.953064Z,2022-04-30T00:54:44.953064Z,earthquake,2.884745443,known,./arquivos/mseed/20220430T005317/BL_CANS_20220430T005317.mseed,4.474010939431138,8.31219957313109,8.066166957977867,36.088119209270964,Sudeste,13.60092563812075,[13-14[,2.884745443,[2-3[,211.34289954403138,[200-250[,>=0.9,[200-250[,[2-3[,[4-5[,0,"[-19.4915, -44.25033333]"
20220430T005317,DIAM,BL_DIAM_20220430T005317,DIAM,0,0.997,0.003,0,Natural,usp2022ijmq,,P,BL,,HHZ,-18.2952,-43.6648,146.08393738762013,-19.4915,-44.25033333,2022-04-30T00:53:42.135414Z,2022-04-30T00:53:17.899999Z,2022-04-30T00:53:32.135414Z,2022-04-30T00:54:32.135414Z,earthquake,2.884745443,known,./arquivos/mseed/20220430T005317/BL_DIAM_20220430T005317.mseed,24.907305749166078,132.29627284599124,7.010812968661076,174.6204621606601,Sudeste,13.60092563812075,[13-14[,2.884745443,[2-3[,211.34289954403138,[200-250[,>=0.9,[100-150[,[2-3[,>= 15,0,"[-19.4915, -44.25033333]"
20220430T005317,PMNB,BL_PMNB_20220430T005317,PMNB,0,0.96,0.04,0,Natural,usp2022ijmq,,P,BL,,HHZ,-18.54,-46.44,253.4483586668128,-19.4915,-44.25033333,2022-04-30T00:53:56.649839Z,2022-04-30T00:53:17.899999Z,2022-04-30T00:53:46.649839Z,2022-04-30T00:54:46.649839Z,earthquake,2.884745443,known,./arquivos/mseed/20220430T005317/BL_PMNB_20220430T005317.mseed,3.6907658525375786,5.5080804275621915,11.21842723407405,41.4045881546981,Sudeste,13.60092563812075,[13-14[,2.884745443,[2-3[,211.34289954403138,[200-250[,>=0.9,[250-300[,[2-3[,[3-4[,0,"[-19.4915, -44.25033333]"
20220430T005317,SJMB,BL_SJMB_20220430T005317,SJMB,0,0.997,0.003,0,Natural,usp2022ijmq,,P,BL,,HHZ,-18.702916,-41.184694,334.1933679478296,-19.4915,-44.25033333,2022-04-30T00:54:06.720511Z,2022-04-30T00:53:17.899999Z,2022-04-30T00:53:56.720511Z,2022-04-30T00:54:56.720511Z,earthquake,2.884745443,known,./arquivos/mseed/20220430T005317/BL_SJMB_20220430T005317.mseed,3.0335468087375497,6.224349304634846,2.4278118308390813,7.364880831657163,Sudeste,13.60092563812075,[13-14[,2.884745443,[2-3[,211.34289954403138,[200-250[,>=0.9,>=300,[2-3[,[3-4[,0,"[-19.4915, -44.25033333]"
20220430T051008,ITAB,BL_ITAB_20220430T051008,ITAB,0,0.98,0.02,0,Natural,usp2022ijvc,,P,BL,,HHZ,-27.2349,-52.1313,37.39709370300514,-26.90707779,-52.04164124,2022-04-30T05:10:14.522841Z,2022-04-30T05:10:08.187387Z,2022-04-30T05:10:04.522841Z,2022-04-30T05:11:04.522841Z,earthquake,1.730236972,suspected,./arquivos/mseed/20220430T051008/BL_ITAB_20220430T051008.mseed,16.348254830986114,6.496562295073579,1.8788083366572825,30.715237466254408,Sul,16.348254830986114,>= 15,1.730236972,[1-2[,37.39709370300514,<50,>=0.9,<50,[1-2[,>= 15,5,"[-26.90707779, -52.04164124]"
20220502T015416,BB19B,BL_BB19B_20220502T015416,BB19B,0,0.987,0.013,0,Natural,usp2022infq,,P,BL,,HHZ,-21.0662,-48.5279,16.84356861819898,-20.9662,-48.65,2022-05-02T01:54:19.019159Z,2022-05-02T01:54:16.000000Z,2022-05-02T01:54:09.019159Z,2022-05-02T01:55:09.019159Z,earthquake,1.169431746,known,./arquivos/mseed/20220502T015416/BL_BB19B_20220502T015416.mseed,6.860573854025161,1.9291176006724666,6.558143008203842,44.9926244530412,Sudeste,6.860573854025161,[6-7[,1.169431746,[1-2[,16.84356861819898,<50,>=0.9,<50,[1-2[,[6-7[,1,"[-20.9662, -48.65]"
20220505T084217,NBMO,NB_NBMO_20220505T084217,NBMO,0,0.999,0.001,0,Natural,usp2022itfp,,P,NB,,HHZ,-3.310348,-40.042927,55.42601959283989,-2.907885075,-39.74570847,2022-05-05T08:42:27.254287Z,2022-05-05T08:42:17.690521Z,2022-05-05T08:42:17.254287Z,2022-05-05T08:43:17.254287Z,earthquake,2.313627106,suspected,./arquivos/mseed/20220505T084217/NB_NBMO_20220505T084217.mseed,48.610991971131305,32.93733601139311,2.526011425971517,122.79192114688736,,48.610991971131305,>= 15,2.313627106,[2-3[,55.42601959283989,[50-100[,>=0.9,[50-100[,[2-3[,>= 15,8,"[-2.907885075, -39.74570847]"
20220508T074848,NBPN,NB_NBPN_20220508T074848,NBPN,0,0.11,0.89,1,Anthropogenic,usp2022iyqj,,P,NB,,HHZ,-10.847009,-40.198957,58.96688017116527,-11.18159199,-40.61902618,2022-05-08T07:48:59.194186Z,2022-05-08T07:48:48.925299Z,2022-05-08T07:48:49.194186Z,2022-05-08T07:49:49.194186Z,earthquake,2.402471865,known,./arquivos/mseed/20220508T074848/NB_NBPN_20220508T074848.mseed,21.071142649797125,52.38302935182774,3.107820537380361,65.48532987311074,Nordeste,11.261761552131833,[11-12[,2.402471865,[2-3[,209.99610595867648,[200-250[,<0.2,[50-100[,[2-3[,>= 15,7,"[-11.18159199, -40.61902618]"
20220508T074848,NBTA,NB_NBTA_20220508T074848,NBTA,0,0.937,0.063,0,Natural,usp2022iyqj,,P,NB,,HHZ,-9.121932,-38.063215,361.0253317461877,-11.18159199,-40.61902618,2022-05-08T07:49:41.121328Z,2022-05-08T07:48:48.925299Z,2022-05-08T07:49:31.121328Z,2022-05-08T07:50:31.121328Z,earthquake,2.402471865,known,./arquivos/mseed/20220508T074848/NB_NBTA_20220508T074848.mseed,1.4523804544665426,1.4115268398476153,4.303076620500998,6.249704377687594,Nordeste,11.261761552131833,[11-12[,2.402471865,[2-3[,209.99610595867648,[200-250[,>=0.9,>=300,[2-3[,[1-2[,7,"[-11.18159199, -40.61902618]"
20220508T104859,BSCB,BL_BSCB_20220508T104859,BSCB,0,0.261,0.739,1,Anthropogenic,usp2022iywh,,P,BL,,HHZ,-20.9984,-44.7635,180.79297382267785,-19.4316082,-44.27560043,2022-05-08T10:49:28.992974Z,2022-05-08T10:48:59.751249Z,2022-05-08T10:49:18.992974Z,2022-05-08T10:50:18.992974Z,earthquake,2.012875234,suspected,./arquivos/mseed/20220508T104859/BL_BSCB_20220508T104859.mseed,2.1563160698705923,1.8204783981377954,12.265409801738455,26.448100259036906,Sudeste,1.6118707925879008,[1-2[,2.012875234,[2-3[,187.75331168069013,[150-200[,[0.2-0.4[,[150-200[,[2-3[,[2-3[,10,"[-19.4316082, -44.27560043]"
20220508T104859,CANS,BL_CANS_20220508T104859,CANS,0,0.998,0.002,0,Natural,usp2022iywh,,P,BL,,HHZ,-20.2896,-46.3921,241.1671348442555,-19.4316082,-44.27560043,2022-05-08T10:49:37.060351Z,2022-05-08T10:48:59.751249Z,2022-05-08T10:49:27.060351Z,2022-05-08T10:50:27.060351Z,earthquake,2.012875234,suspected,./arquivos/mseed/20220508T104859/BL_CANS_20220508T104859.mseed,1.207837297579084,1.4814249147705825,5.623230615130478,6.791947669843166,Sudeste,1.6118707925879008,[1-2[,2.012875234,[2-3[,187.75331168069013,[150-200[,>=0.9,[200-250[,[2-3[,[1-2[,10,"[-19.4316082, -44.27560043]"
