Network,Station,Location,Channel,Latitude,Longitude,Elevation,Depth,Azimuth,Dip,SensorDescription,Scale,ScaleFreq,ScaleUnits,SampleRate,StartTime,EndTime
BL,BEB9,02,None,-21.0685,-48.51367,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB9,02,None,-21.0685,-48.51367,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB9A,52,None,-21.066,-48.51333,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB9B,52,None,-21.05983,-48.52817,None,0.0,None,None,None,None,None,None,None,None,None
BL,BESB,01,None,-6.657,-43.558,None,0.0,None,None,None,None,None,None,None,None,None
BL,BESB,01,None,-6.657,-43.558,None,0.0,None,None,None,None,None,None,None,None,None
BL,BESB,01,None,-6.657,-43.558,None,0.0,None,None,None,None,None,None,None,None,None
BL,BRSB,,None,-22.535299,-45.5854,None,0.0,None,None,None,None,None,None,None,None,None
BL,BRSB,,None,-22.535299,-45.5854,None,0.0,None,None,None,None,None,None,None,None,None
BL,BRSB,,None,-22.535299,-45.5854,None,0.0,None,None,None,None,None,None,None,None,None
BL,BSCB,,None,-20.9984,-44.7635,None,0.0,None,None,None,None,None,None,None,None,None
BL,BSCB,,None,-20.9984,-44.7635,None,0.0,None,None,None,None,None,None,None,None,None
BL,BSCB,,None,-20.9984,-44.7635,None,0.0,None,None,None,None,None,None,None,None,None
BL,BSCB,10,None,-20.9984,-44.7635,None,0.0,None,None,None,None,None,None,None,None,None
BL,BSCB,10,None,-20.9984,-44.7635,None,0.0,None,None,None,None,None,None,None,None,None
BL,BSCB,10,None,-20.9984,-44.7635,None,0.0,None,None,None,None,None,None,None,None,None
BL,BSCB,10,None,-20.9984,-44.7635,None,0.0,None,None,None,None,None,None,None,None,None
BL,BSCB,10,None,-20.9984,-44.7635,None,0.0,None,None,None,None,None,None,None,None,None
